id,title,creator,description,year,timespan,language,type,concepts,place,place_lat,place_lon,country,collection,thumbnail,link,rights,iiif_manifest,creators,date_begin,date_end,place_label,text,cluster
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149443_ent0,España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano X Num. 29 (16/07/1948),"['Anonymous', 'http://data.europeana.eu/agent/65916']",No Description,Unknown Year,['20th century'],['es'],TEXT,Publicacións seriadas Política Prensa Exiliados,{'gl': ['Estados Unidos - Nova York']},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11685297&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=10000149443,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149443_ent0/manifest,['Keith Fullerton Whitman'],1948-07-16,1948-07-16,{'gl': ['Estados Unidos - Nova York']},Publicacións seriadas Política Prensa Exiliados España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano X Num. 29 (16/07/1948) No Description,2
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149444_ent0,España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano XXIII Num. 1 (06/01/1961),"['Anonymous', 'http://data.europeana.eu/agent/65916']",No Description,Unknown Year,['20th century'],['es'],TEXT,Prensa Política Publicacións seriadas Exiliados,{'gl': ['Estados Unidos - Nova York']},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11685305&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=10000149444,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149444_ent0/manifest,['Keith Fullerton Whitman'],1961-01-06,1961-01-06,{'gl': ['Estados Unidos - Nova York']},Prensa Política Publicacións seriadas Exiliados España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano XXIII Num. 1 (06/01/1961) No Description,2
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149445_ent0,España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano XXIII Num. 2 (20/01/1961),"['http://data.europeana.eu/agent/65916', 'Anonymous']",No Description,Unknown Year,['20th century'],['es'],TEXT,Política Exiliados Prensa Publicacións seriadas,{'gl': ['Estados Unidos - Nova York']},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11685313&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=10000149445,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149445_ent0/manifest,['Keith Fullerton Whitman'],1961-01-20,1961-01-20,{'gl': ['Estados Unidos - Nova York']},Política Exiliados Prensa Publicacións seriadas España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano XXIII Num. 2 (20/01/1961) No Description,2
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149446_ent0,España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano XXIII Num. 3 (03/02/1961),"['http://data.europeana.eu/agent/65916', 'Anonymous']",No Description,Unknown Year,['20th century'],['es'],TEXT,Exiliados Publicacións seriadas Política Prensa,{'gl': ['Estados Unidos - Nova York']},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11685321&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=10000149446,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149446_ent0/manifest,['Keith Fullerton Whitman'],1961-02-03,1961-02-03,{'gl': ['Estados Unidos - Nova York']},Exiliados Publicacións seriadas Política Prensa España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano XXIII Num. 3 (03/02/1961) No Description,2
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149447_ent0,España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano XXIII Num. 13 (07/07/1961),"['Anonymous', 'http://data.europeana.eu/agent/65916']",No Description,Unknown Year,['20th century'],['es'],TEXT,Exiliados Prensa Política Publicacións seriadas,{'gl': ['Estados Unidos - Nova York']},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11685329&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=10000149447,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149447_ent0/manifest,['Keith Fullerton Whitman'],1961-07-07,1961-07-07,{'gl': ['Estados Unidos - Nova York']},Exiliados Prensa Política Publicacións seriadas España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano XXIII Num. 13 (07/07/1961) No Description,2
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149448_ent0,España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano XXIII Num. 14 (21/07/1961),"['http://data.europeana.eu/agent/65916', 'Anonymous']",No Description,Unknown Year,['20th century'],['es'],TEXT,Política Prensa Exiliados Publicacións seriadas,{'gl': ['Estados Unidos - Nova York']},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11685337&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=10000149448,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_10000149448_ent0/manifest,['Keith Fullerton Whitman'],1961-07-21,1961-07-21,{'gl': ['Estados Unidos - Nova York']},Política Prensa Exiliados Publicacións seriadas España Libre : órgano de Sociedades Hispánicas Confederadas de los Estados Unidos de America: España Libre - Ano XXIII Num. 14 (21/07/1961) No Description,2
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_5071_ent0,"¡El Himno Gallego proscripto por vitando de la radio de La Coruña! estaba invitado a dar una charla ante el micrófono de la Radio coruñesa, sobre un tema gallego. Tuve que negarme ... La Radio coruñesa, siguiendo el ejemplo de las estaciones emisoras de otros países peninsulares, al remate de la jornada de cada día dejaba oir el himno regional y el himno de Riego. Después de varios meses de esta práctica patriótica, el himno regional dejó de oirse ... Porque a los encargados de la Emisora ... se les rogó por personas ... que aquel himno fuese suprimido. Hay quien afirma que también ... se pretendía que el himno de Riego dejara de radiarse, cosa que impidió el gobernador civil al tener noticia de ello ... Hagámos agachar la oreja reaccionaria que con tanta frecuencia se asomó al micrófono de la Radio coruñesa. ¡Esta si que sería obra de verdadero ""coruñesismo""!",['https://hispana.mcu.es/lod/oai:galiciana-bibliotecadegalicia.xunta.es:5071#ent2'],"Ó fin do texto: (De ""El Pueblo Gallego"")",Unknown Year,['20th century'],['es'],TEXT,Himnos nacionais Emisoras de radio,{'es': ['España - Galicia - A Coruña - A Coruña']},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11121404&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=5071,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_5071_ent0/manifest,"['Villar Ponte, Antón, 1881-1936']",1924-01-01,1936-12-31,España - Galicia - A Coruña - A Coruña,"Himnos nacionais Emisoras de radio ¡El Himno Gallego proscripto por vitando de la radio de La Coruña! estaba invitado a dar una charla ante el micrófono de la Radio coruñesa, sobre un tema gallego. Tuve que negarme ... La Radio coruñesa, siguiendo el ejemplo de las estaciones emisoras de otros países peninsulares, al remate de la jornada de cada día dejaba oir el himno regional y el himno de Riego. Después de varios meses de esta práctica patriótica, el himno regional dejó de oirse ... Porque a los encargados de la Emisora ... se les rogó por personas ... que aquel himno fuese suprimido. Hay quien afirma que también ... se pretendía que el himno de Riego dejara de radiarse, cosa que impidió el gobernador civil al tener noticia de ello ... Hagámos agachar la oreja reaccionaria que con tanta frecuencia se asomó al micrófono de la Radio coruñesa. ¡Esta si que sería obra de verdadero ""coruñesismo""! Ó fin do texto: (De ""El Pueblo Gallego"")",4
/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_5418_ent0,"Canuto Berea y Cª, almacén de música Obras gallegas, precios fijos",['https://hispana.mcu.es/lod/oai:galiciana-bibliotecadegalicia.xunta.es:5418#ent2'],A empresa estivo aperta 150 anos e pechou en 1986,Unknown Year,"['19th century', '20th century']",['es'],TEXT,Cancións galegas Cancións galegas - Partituras - Prezos,{},,,Spain,2022706_Ag_ES_Hispana_gal,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fbiblioteca.galiciana.gal%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D11139892&type=TEXT,http://biblioteca.galiciana.gal/es/consulta/registro.do?id=5418,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/2022706/https___hispana_mcu_es_lod_oai_galiciana_bibliotecadegalicia_xunta_es_5418_ent0/manifest,['Canuto Berea y Cª (La Coruña)'],1801-01-01,1900-01-01,Spain,"Cancións galegas Cancións galegas - Partituras - Prezos Canuto Berea y Cª, almacén de música Obras gallegas, precios fijos A empresa estivo aperta 150 anos e pechou en 1986",4
/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_519_ent0,"[Carta], al Barón Rothschild [Manuscrito]",['https://hispana.mcu.es/lod/oai:bibliotecadigital.rah.es:519#ent3'],Carta autógrafa firmada,1859,['19th century'],['es'],TEXT,"Óperas Historia de la música Mayer de Rothschild, James, 1792-1868, crp. Óperas - Alemania - S.XIX Historia de la música - S.XIX - Fuentes","{'de': ['Deutschland'], 'ru': ['Германия'], 'fi': ['Saksa'], 'pt': ['Alemanha'], 'bg': ['Германия'], 'lt': ['Vokietija'], 'lv': ['Vācija'], 'hr': ['Njemačka'], 'fr': ['Allemagne'], 'hu': ['Németország'], 'sk': ['Nemecko'], 'sl': ['Nemčija'], 'ga': ['An Ghearmáin'], 'ca': ['Alemanya'], 'sv': ['Tyskland'], 'el': ['Γερμανία'], 'mt': ['Ġermanja'], 'en': ['Germany'], 'it': ['Germania'], 'es': ['Alemania'], 'et': ['Saksamaa'], 'eu': ['Alemania'], 'cs': ['Německo'], 'pl': ['Niemcy'], 'ro': ['Germania'], 'da': ['Tyskland'], 'nl': ['Duitsland']}",51.0,10.0,Spain,344_Hispana_RealAcademiaHistoria,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbibliotecadigital.rah.es%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D10047461&type=TEXT,https://bibliotecadigital.rah.es/es/consulta/registro.do?id=519,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_519_ent0/manifest,"['Mayer de Rothschild, James, 1792-1868', 'Meyerbeer, Giacomo, 1791-1864']",1801-01-01,1900-01-01,Germany,"Óperas Historia de la música Mayer de Rothschild, James, 1792-1868, crp. Óperas - Alemania - S.XIX Historia de la música - S.XIX - Fuentes [Carta], al Barón Rothschild [Manuscrito] Carta autógrafa firmada",4
/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_6001_ent0,"Discurso de don Iuan Arias Dauila Puertocarrero, segundo Conde de Puñonrostro, para estar a la gineta con gracia y hermosura ...",['https://hispana.mcu.es/lod/oai:bibliotecadigital.rah.es:6001#ent3'],"Sign.: ¶\p7\s, A-I\p8\s",1590,['16th century'],['es'],TEXT,"Equitación Equitación - Tratados, manuales, etc. - S.XVI Madrigal, Pedro, imp.",{'es': ['España - Madrid (Comunidad Autónoma) - Madrid']},,,Spain,344_Hispana_RealAcademiaHistoria,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbibliotecadigital.rah.es%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D10098788&type=TEXT,https://bibliotecadigital.rah.es/es/consulta/registro.do?id=6001,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_6001_ent0/manifest,"['Madrigal, Pedro', 'Arias Dávila Portocarrero, Juan , Conde de Puñonrostro']",1501-01-01,1600-12-31,España - Madrid (Comunidad Autónoma) - Madrid,"Equitación Equitación - Tratados, manuales, etc. - S.XVI Madrigal, Pedro, imp. Discurso de don Iuan Arias Dauila Puertocarrero, segundo Conde de Puñonrostro, para estar a la gineta con gracia y hermosura ... Sign.: ¶\p7\s, A-I\p8\s",4
/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_6035_ent0,"Libro de las leyes, priuilegios, y provisiones reales del Honrado Concejo general de la Mesta, y cabaña Real destos Reynos : confirmados y mandados guardar por su Magestad",['https://hispana.mcu.es/lod/oai:bibliotecadigital.rah.es:6035#ent3'],"Sign.: A-R\p8\s, S-T\p6\s, V\p2\s",1595,['16th century'],['es'],TEXT,"Madrigal, Pedro, imp.",{'es': ['España - Madrid (Comunidad Autónoma) - Madrid']},,,Spain,344_Hispana_RealAcademiaHistoria,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbibliotecadigital.rah.es%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D10096141&type=TEXT,https://bibliotecadigital.rah.es/es/consulta/registro.do?id=6035,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_6035_ent0/manifest,"['Concejo de la Mesta', 'Madrigal, Pedro']",1501-01-11,1600-12-31,España - Madrid (Comunidad Autónoma) - Madrid,"Madrigal, Pedro, imp. Libro de las leyes, priuilegios, y provisiones reales del Honrado Concejo general de la Mesta, y cabaña Real destos Reynos : confirmados y mandados guardar por su Magestad Sign.: A-R\p8\s, S-T\p6\s, V\p2\s",4
/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_6163_ent0,"Relacion de una gravissima persecuci¯o que vn tyrano de los Reynos de Iapon, llamado C¯abucodono ha leu¯atado contra los Christianos en los años de 88 y 89 y de las marauillas que n¯ro Señor ha obrado por medio della","['https://hispana.mcu.es/lod/oai:bibliotecadigital.rah.es:6163#ent3', 'https://hispana.mcu.es/lod/oai:bibliotecadigital.rah.es:6163#ent4']","Según Salva, 3384 : ""El contenido de este volumen se compone de cuatro cartas, escritas por padres P.P. Luis Froës (que al fin firma Luis Fernández), Organtino, Gaspar Coello y Duarte de Sande""",1591,['16th century'],['es'],TEXT,"Misiones - Japón - S.XVI - Relaciones Jesuitas - Misiones - Japón Historia eclesiástica - S.XVI - Cartas Historia eclesiástica Madrigal, Pedro, imp. Misiones","{'de': ['Japan'], 'ru': ['Япония'], 'fi': ['Japani'], 'pt': ['Japão'], 'bg': ['Япония'], 'lt': ['Japonija'], 'lv': ['Japāna'], 'hr': ['Japan'], 'fr': ['Japon'], 'hu': ['Japán'], 'sk': ['Japonsko'], 'sl': ['Japonska'], 'ga': ['An tSeapáin'], 'ca': ['Japó'], 'sv': ['Japan'], 'mt': ['Ġappun'], 'el': ['Ιαπωνία'], 'en': ['Japan'], 'it': ['Giappone'], 'es': ['Japón', 'España - Madrid (Comunidad Autónoma) - Madrid'], 'et': ['Jaapan'], 'eu': ['Japonia'], 'cs': ['Japonsko'], 'pl': ['Japonia'], 'ro': ['Japonia'], 'da': ['Japan'], 'nl': ['Japan']}",35.0,136.0,Spain,344_Hispana_RealAcademiaHistoria,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbibliotecadigital.rah.es%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D10121219&type=TEXT,https://bibliotecadigital.rah.es/es/consulta/registro.do?id=6163,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_6163_ent0/manifest,"['Madrigal, Pedro', 'Fernández, Luis (S.I.)', 'Jesuitas']",1501-01-01,1600-12-31,Japan,"Misiones - Japón - S.XVI - Relaciones Jesuitas - Misiones - Japón Historia eclesiástica - S.XVI - Cartas Historia eclesiástica Madrigal, Pedro, imp. Misiones Relacion de una gravissima persecuci¯o que vn tyrano de los Reynos de Iapon, llamado C¯abucodono ha leu¯atado contra los Christianos en los años de 88 y 89 y de las marauillas que n¯ro Señor ha obrado por medio della Según Salva, 3384 : ""El contenido de este volumen se compone de cuatro cartas, escritas por padres P.P. Luis Froës (que al fin firma Luis Fernández), Organtino, Gaspar Coello y Duarte de Sande""",4
/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_635_ent0,Isidro : poema castellano,"['https://hispana.mcu.es/lod/oai:bibliotecadigital.rah.es:635#ent4', 'https://hispana.mcu.es/lod/oai:bibliotecadigital.rah.es:635#ent4']","Sign.: [calderón]-2[calderón], A-2K\p8\s",1602,"['16th century', '17th century']",['es'],TEXT,"Isidro , Santo - Poesias - S.XVI Isidro , Santo - S.XVI - Biografías Montoya, Juan de, ed. Madrigal, Pedro, imp.",{'es': ['España - Madrid (Comunidad Autónoma) - Madrid']},,,Spain,344_Hispana_RealAcademiaHistoria,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbibliotecadigital.rah.es%2Fes%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D10049484&type=TEXT,https://bibliotecadigital.rah.es/es/consulta/registro.do?id=635,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/344/https___hispana_mcu_es_lod_oai_bibliotecadigital_rah_es_635_ent0/manifest,"['Isidro , Santo', 'Montoya, Juan de', 'Madrigal, Pedro', 'Vega, Lope de, 1562-1635']",1501-01-01,1600-12-31,España - Madrid (Comunidad Autónoma) - Madrid,"Isidro , Santo - Poesias - S.XVI Isidro , Santo - S.XVI - Biografías Montoya, Juan de, ed. Madrigal, Pedro, imp. Isidro : poema castellano Sign.: [calderón]-2[calderón], A-2K\p8\s",4
/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_10988_ent0,Tratados en compendio de educación musical e instrumentación de banda,['https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:10988#ent3'],No Description,1889,['19th century'],['es'],TEXT,"Instrumentación Música Instrumentación-Tratados, manuales, etc.-Tratados, manuales, etc. Música-Didáctica-Didáctica",{},,,Spain,540_Hispana_BibliotecaDigitalCastillaMancha,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fpatrimoniodigital.castillalamancha.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D100301849&type=TEXT,https://patrimoniodigital.castillalamancha.es/es/consulta/registro.do?id=10988,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_10988_ent0/manifest,"['Marcos y Mas, Juan']",1801-01-01,1900-01-01,Spain,"Instrumentación Música Instrumentación-Tratados, manuales, etc.-Tratados, manuales, etc. Música-Didáctica-Didáctica Tratados en compendio de educación musical e instrumentación de banda No Description",4
/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_11285_ent0,"Coplas místicas : que usan en sus misiones los RR.PP. Capuchinos de la provincia de Madrid, para convocar á los pueblos á oir la divina palabra","['https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:11285#ent3', 'https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:11285#ent4']",No Description,1833,['19th century'],['es'],TEXT,Música sagrada,{},,,Spain,540_Hispana_BibliotecaDigitalCastillaMancha,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fpatrimoniodigital.castillalamancha.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D100230273&type=TEXT,https://patrimoniodigital.castillalamancha.es/es/consulta/registro.do?id=11285,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_11285_ent0/manifest,"['Reverendos Padres Capuchinos', 'Imprenta de Feijoó (Cuenca)']",1801-01-01,1900-01-01,Spain,"Música sagrada Coplas místicas : que usan en sus misiones los RR.PP. Capuchinos de la provincia de Madrid, para convocar á los pueblos á oir la divina palabra No Description",4
/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_11629_ent0,Reglamento,"['https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:11629#ent3', 'https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:11629#ent4']",No Description,1895,['19th century'],['es'],TEXT,Capilla de Música de San Juan Bautista (Cuenca)-Reglamentos-Reglamentos Orquesta El Recreo (Cuenca)-Reglamentos-Reglamentos,{},,,Spain,540_Hispana_BibliotecaDigitalCastillaMancha,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fpatrimoniodigital.castillalamancha.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D100517459&type=TEXT,https://patrimoniodigital.castillalamancha.es/es/consulta/registro.do?id=11629,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_11629_ent0/manifest,"['Capilla de Música de San Juan Bautista (Cuenca)', 'Imprenta y Encuadernación de la Viuda de Gómez (Cuenca)', 'Orquesta El Recreo (Cuenca)']",1895-01-01,1895-12-31,Spain,Capilla de Música de San Juan Bautista (Cuenca)-Reglamentos-Reglamentos Orquesta El Recreo (Cuenca)-Reglamentos-Reglamentos Reglamento No Description,4
/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_60477_ent0,"Disertación sobre el canto eclesiástico, sus utilidades y defectos [Manuscrito]",['https://hispana.mcu.es/lod/oai:patrimoniodigital.jccm.es:60477#ent3'],"Copia digital : Biblioteca de Castilla-La Mancha, 2015",Unknown Year,['18th century'],['es'],TEXT,Música sagrada Canto litúrgico,{},,,Spain,540_Hispana_BibliotecaDigitalCastillaMancha,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fpatrimoniodigital.castillalamancha.es%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D100895576&type=TEXT,https://patrimoniodigital.castillalamancha.es/es/consulta/registro.do?id=60477,http://creativecommons.org/licenses/by/4.0/,https://iiif.europeana.eu/presentation/540/https___hispana_mcu_es_lod_oai_patrimoniodigital_jccm_es_60477_ent0/manifest,"['Silva, Pedro de']",1701-01-01,1800-01-01,Spain,"Música sagrada Canto litúrgico Disertación sobre el canto eclesiástico, sus utilidades y defectos [Manuscrito] Copia digital : Biblioteca de Castilla-La Mancha, 2015",4
/546/https___hispana_mcu_es_lod_oai_bibliotecavirtualmadrid_comunidad_madrid_39818_ent0,El hambre de Madrid padecida en el último año de la dominacion de Bona parte [sic] por los habitantes de este heroyco pueblo El hambre de Madrid padecida en el último año de la dominación de Bonaparte por los habitantes de este heroico pueblo,['Unknown Creator'],Título tomado de la cabecera del texto,1812,['19th century'],['es'],TEXT,"Imprenta qué fue de Fuentenebro, impresor Librería de Pérez, editor Libreria de Orea, editor Librería de Martínez (Madrid), editor Hambre-Madrid-1808-1814 España-Historia-1808-1814 (Guerra de la Independencia) Coplas (Música) Hambre","{'es': ['España-Madrid', 'España']}",,,Spain,546_Hispana_BDComunidadMadrid,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fbibliotecavirtualmadrid.comunidad.madrid%2Fbvmadrid_publicacion%2Fi18n%2Fcatalogo_imagenes%2Fimagen_id.do%3FidImagen%3D12215853&type=TEXT,https://bibliotecavirtualmadrid.comunidad.madrid/bvmadrid_publicacion/es/consulta/registro.do?id=39818,http://creativecommons.org/publicdomain/mark/1.0/,https://iiif.europeana.eu/presentation/546/https___hispana_mcu_es_lod_oai_bibliotecavirtualmadrid_comunidad_madrid_39818_ent0/manifest,"['Libreria de Orea', 'Librería de Pérez', 'Imprenta qué fue de Fuentenebro', 'Librería de Martínez (Madrid)']",1808-01-01,1814-12-31,España-Madrid,"Imprenta qué fue de Fuentenebro, impresor Librería de Pérez, editor Libreria de Orea, editor Librería de Martínez (Madrid), editor Hambre-Madrid-1808-1814 España-Historia-1808-1814 (Guerra de la Independencia) Coplas (Música) Hambre El hambre de Madrid padecida en el último año de la dominacion de Bona parte [sic] por los habitantes de este heroyco pueblo El hambre de Madrid padecida en el último año de la dominación de Bonaparte por los habitantes de este heroico pueblo Título tomado de la cabecera del texto",4
